1,AL,10750,7301,3449,2181,4869,3700,8318,663,261,1389,.,.,770,4407,737,.,4050,.,380,380,380,218,162,279,25,9,51,0,1,0,8,7,967,.,694,598,.,.,733,.,.,.,.,.,.,.,.,.,.,730,44.44,123,123,.,.,.,5,.,118,.,.,31,92,66,8,5,7,0,1,0,32,4,51486,5522,45964,17694,24581,9211,40427,8378,1178,514,.,857,.,724,510,2866,2493,2831,906,33649,4099,438,.,49190,28.27,6448,4126,.,.,1828,.,2298,1,1802,127,392,755,5693,4647,1114,156,151,4,44,25,174,133,14340,848,13492,4611,6617,3112,7665,6079,.,.,.,.,.,1556,1260,1070,402,3444,3912,12400,18.78,1187,1187,.,1187,0,.,.,149,1038,854,253,20,8,0,10,7,18,17,2099,1555,544,359,1074,666,1753,.,.,.,.,.,1990,1170,69.14,69,69,.,69,32,37,46,5,3,13,0,0,1,1,0,3854,.,3805,764,2264,826,3588,.,.,.,.,.,3710,3790,23.58,42,42,.,.,42,.,.,.,3,39,29,7,3,1,0,1,0,0,1,3175,.,3081,1941,994,.,2815,.,.,.,.,.,3013,3140,15.88,5444,2222,3222,1717,2170,1557,4862,.,.,.,.,.,3553,1377,4700,60.62,253,253,0,.,.,253,97,156,201,20,3,19,0,1,4,1,4,945,369,576,.,516,.,776,.,.,.,.,.,923,980,43.51,187,187,187,36,151,121,37,7,0,0,1,0,18,3,413,313,.,.,.,.,397,.,.,.,.,.,413,310,34.87,.,.,.,.,.,.,.,.,.,.,.,.,.,.,549,361,.,.,334,.,448,.,.,.,.,.,352,.,460,49.09,43,43,.,43,15,28,33,2,0,6,0,1,0,0,1,712,.,479,.,.,.,577,.,.,.,.,.,.,.,.,1050,14.49,1041,501,540,.,.,614,997,.,.,.,.,.,.,.,.,.,.,.,1807,416,.,.,.,.,1375,14,353,2,63,384,1423,950,566,89,37,2,7,33,72,51,770,28.88,3760,945,2815,1257,1770,733,1992,1593,.,.,.,.,1696,.,.,.,1377,81,67,0,.,9,.,.,.,67,0,5,15,66,34,43,1,1,0,0,0,2,0,1860,19.58,830,21.71,5609,949,4660,1734,2766,1109,3257,2214,.,.,.,.,747,.,1101,299,.,2660,1024,1005,.,.,0,577,14,428,.,5,105,919,458,474,28,4,2,5,6,30,17,2530,22.75,1080,17.22,2801,988,1813,1337,1152,.,2236,.,.,.,.,.,.,1191,623,.,548,.,2770,43.73,139,139,.,.,.,.,.,.,.,139,47,92,112,10,2,2,0,0,1,11,1,2045,496,1549,925,838,282,1785,.,.,.,.,.,797,.,.,536,.,.,1790,28.16,148,148,.,.,148,.,44,104,122,19,2,2,0,0,0,2,1,970,11.77,1346,.,1069,507,571,.,1113,.,.,.,.,.,.,589,.,.,361,.,.,1310,40.82,122,122,.,.,.,1,.,121,.,.,11,111,88,17,2,3,0,1,0,11,0,2296,623,1673,598,1255,443,1691,502,.,.,.,.,.,1919,2240,24.3,77,76,.,.,57,.,19,1,22,55,57,13,2,1,0,0,2,2,0,1510,.,1423,428,774,.,1307,.,.,.,.,.,407,.,.,.,.,1700,29.57,408,397,.,.,3,.,249,.,148,.,8,11,397,349,33,13,4,0,1,1,4,3,1591,.,1360,.,865,.,1390,.,.,.,.,.,.,.,.,987,430,17.07,1504,.,1432,513,646,.,1033,441,.,.,.,.,.,.,.,.,524,.,.,.,750,26.91,238,168,.,.,.,168,37,33,.,.,17,221,176,27,11,8,0,1,7,3,5,8386,2393,5993,1165,5088,2133,6246,1853,.,.,.,.,749,1209,444,745,3560,733,.,39.89,510,482,.,3,8,.,399,5,83,.,12,125,385,253,161,14,23,2,3,4,33,17,7585,.,7471,1668,3949,1968,5322,1947,.,.,.,.,1524,718,.,742,.,3361,.,.,6720,16.39,4300,964,3336,1244,2247,809,2672,1303,.,.,.,.,.,.,.,660,2666,172,119,33,.,71,.,48,.,20,.,27,145,108,35,5,9,0,2,8,0,5,4870,21.38,6274,1521,4753,2476,2774,1024,5056,695,.,.,.,.,792,427,461,4164,249,207,11,23,168,4,39,.,4,.,41,208,203,29,2,5,0,1,6,1,2,.,23.95,390,30.66,1110,27.2,3570,22.35,3110,1999,1111,1531,1372,.,2754,.,.,.,.,.,1890,.,413,3660,14.22,10932,2123,8809,6204,3498,1230,7873,2836,.,.,.,.,4402,1406,2816,562,323,58,171,138,.,149,.,36,.,10,66,496,309,166,22,8,1,7,4,24,21,160,16.62,6790,14.36,1300,11.82,1890,17.96,2194,.,2020,490,1151,553,1472,612,.,.,.,.,.,.,.,999,.,113,82,20,20,62,.,11,.,.,.,4,109,67,41,1,1,0,1,1,0,1,11411,1324,10087,5550,4406,1455,7181,3786,.,.,.,.,368,770,444,2854,842,1412,3144,316,9580,13.74,.,10.42,13199,1342,11857,4476,5169,3554,5940,6886,.,.,.,.,2942,.,1036,2393,2679,2132,.,27626,2331,25295,12537,11296,3793,10657,15955,.,.,.,.,.,690,1112,3894,881,6490,10886,1483,.,.,.,22750,11.4,1640,11.69,19440,9.21,4864680,2354931,2509749,2195194,1310786,1358700,3196571,1287692,203220,65659,22857,88681,3896337,1861233,2035104,1226851,1310786,1358700,2637006,1004442,129938,52336,18966,53649,4903185,3938622
2,AK,2213,1339,874,.,1319,610,2078,.,.,.,.,.,.,664,.,.,731,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,480,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,470,61.77,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7141,921,6220,1828,3317,1996,5323,.,.,701,.,.,.,.,.,.,.,.,.,4946,.,.,.,6210,43.54,162,140,.,.,.,.,140,0,22,.,0,17,145,102,6,12,19,1,3,1,3,15,1200,.,856,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,390,30.29,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,514,.,.,.,.,.,.,.,.,.,.,.,.,190,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,610,56.61,45,34,.,11,24,.,10,.,2,43,14,0,1,4,0,24,0,0,2,650,.,624,.,.,.,.,.,.,.,.,.,592,960,22.65,661,.,.,.,.,.,565,.,.,.,.,.,.,.,460,70.68,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,240,41.97,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,150,36.57,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,80,58.11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,130,26.64,497,.,343,.,.,.,474,.,.,.,.,.,.,.,.,.,.,.,133,28,.,.,.,.,105,.,19,.,9,31,102,75,5,15,6,0,5,0,13,14,210,38.65,1198,.,783,.,.,.,671,.,.,.,.,.,407,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,960,27.48,300,19.19,1315,253,1062,584,526,.,1032,.,.,.,168,.,.,.,.,.,.,664,72,70,.,.,.,51,2,19,.,.,5,67,43,3,9,1,1,10,0,1,4,210,32.67,360,21.13,749,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,640,47.48,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31.36,12,12,.,.,12,.,2,10,6,0,2,1,0,1,0,2,0,40,19.01,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,300,44.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,190,32.84,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,250,42.43,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,781,.,654,.,.,.,.,.,.,.,.,.,.,.,.,.,540,40.31,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,140,32.67,21,13,.,.,.,13,8,0,.,.,2,19,17,0,0,1,0,0,0,1,2,1750,822,928,.,854,555,1277,.,.,.,.,.,.,438,.,.,604,.,1030,49.4,1,1,0,0,.,.,0,.,1,.,.,0,1,1,0,0,0,0,0,0,0,0,713,.,677,.,.,.,468,.,.,.,.,.,.,.,.,.,.,.,.,.,2330,18.56,539,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,25,.,.,5,.,20,.,.,.,6,19,15,0,3,4,0,1,1,1,0,640,32.97,847,.,.,.,.,.,752,.,.,.,.,.,.,.,.,.,28,24,2,2,24,.,.,.,.,.,6,22,22,0,2,2,1,0,0,0,1,.,28.65,.,.,.,46.29,390,36.62,1217,968,.,860,.,.,826,.,.,.,.,.,.,.,.,560,23.46,1529,377,1152,695,633,.,894,.,.,.,.,.,.,.,.,70,61,9,.,45,.,16,.,.,.,.,11,59,39,7,6,2,2,1,0,0,13,50,19.7,590,21,300,18.45,240,32.88,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,21,17,4,11,6,.,.,.,.,.,0,21,11,0,2,2,0,1,0,5,0,1958,.,1643,1131,.,.,1418,.,.,.,.,.,.,.,.,.,627,.,507,.,2740,21.55,40,21.54,5039,1338,3701,2320,1554,1165,2620,.,.,761,516,.,882,.,.,1253,1485,.,.,3667,.,3187,1618,1548,.,1516,.,.,642,775,.,.,.,.,422,.,997,460,.,.,.,.,1730,18.66,.,.,6910,16.43,738516,385801,352715,379003,196172,163341,451410,22836,51104,54102,103619,55445,570705,299031,271674,211192,196172,163341,368825,18407,34673,42202,74048,32550,731545,570315
4,AZ,17673,11554,6119,3133,9538,5002,11431,589,1623,3512,.,499,327,7626,1453,551,6662,.,463,463,463,281,182,237,2,23,82,0,0,19,62,38,2463,928,1535,1012,1292,.,1802,.,349,.,.,.,1026,.,403,.,771,2060,53.95,139,139,.,.,.,.,.,139,.,.,39,100,92,3,14,13,1,0,2,3,11,60443,7393,53050,17298,29037,14108,43233,2476,8232,4426,969,1107,881,1287,.,2162,4101,2059,2715,39058,2862,356,591,54590,36.93,11867,8587,42,0,1744,.,6843,12,2797,68,361,1560,10307,6153,1431,1825,1020,66,101,82,925,264,9923,1667,8256,3071,4711,2141,5071,1191,2702,480,305,.,.,671,1073,977,930,2650,1626,7600,26.12,353,188,165,170,18,.,.,55,298,156,49,107,14,0,11,4,6,6,3325,2415,910,672,1929,724,2395,.,.,574,.,.,3112,2410,83.38,141,141,.,141,90,51,86,2,10,22,0,2,2,1,16,3513,.,3170,1191,1809,513,2246,.,969,.,.,.,3261,3650,42.05,212,212,.,.,154,.,58,.,18,194,122,4,62,5,0,3,0,12,4,6393,495,5898,3812,2148,433,2520,.,3219,.,340,.,6142,7940,20.38,7069,3548,3521,2559,3402,1108,4747,.,565,1430,.,.,3793,1819,8240,63.01,233,233,.,.,.,233,90,143,95,6,24,84,1,1,7,7,8,1549,562,987,.,921,.,1414,.,.,.,.,.,1456,1420,49.31,90,90,90,11,79,67,0,10,3,0,1,0,1,8,1402,1277,.,.,967,375,1322,.,.,.,.,.,1376,810,31.95,.,.,.,.,.,.,.,.,.,.,.,.,.,.,542,352,190,.,.,.,425,.,.,.,.,.,424,.,790,56.67,55,55,.,55,26,29,34,0,3,8,0,0,4,2,4,975,237,738,349,356,270,661,.,.,.,.,.,462,.,305,1270,17.65,3649,1234,2415,968,1361,1320,2798,.,496,.,.,.,.,1175,1071,367,310,.,2900,407,.,.,215,.,2230,33,175,15,232,631,2269,1659,280,642,84,11,41,45,55,83,2600,29.93,6895,2526,4369,2056,2744,2095,4631,458,1361,.,.,.,2392,.,438,.,2745,1162,956,61,38,34,.,106,.,850,54,19,274,888,599,244,167,21,6,22,3,78,22,5930,20.73,2030,16.15,10241,2108,8133,3929,4616,1696,5626,1017,2665,.,445,.,2170,.,1337,373,892,4906,1094,974,46,.,65,483,5,491,.,4,190,904,543,105,322,21,0,29,9,29,36,2970,28.07,2890,18.11,4640,1553,3087,1822,2224,594,3521,.,395,332,.,.,.,2162,373,.,1258,.,3600,42.71,138,138,.,.,.,.,.,.,.,138,52,86,103,1,19,5,0,0,0,2,8,1854,1004,850,994,668,.,1218,.,452,.,.,.,1218,.,.,348,.,.,2900,17.43,177,138,.,.,138,39,55,122,105,3,49,9,2,2,0,3,4,850,13.82,1689,.,1435,374,1058,.,1298,.,.,.,.,.,323,358,.,.,468,.,.,2100,43.62,64,37,.,.,.,.,.,37,.,27,5,59,52,2,4,2,0,1,0,0,3,2350,922,1428,705,1270,375,1284,.,784,.,.,.,.,2066,3180,28.54,242,242,.,.,162,.,80,.,70,172,110,21,75,19,1,6,0,4,6,2935,.,2726,1125,1351,459,2559,.,273,.,.,.,1277,824,.,207,.,2730,35.84,426,312,92,.,.,.,141,.,171,.,22,26,400,291,12,88,10,0,6,1,4,14,5821,885,4936,2461,2312,1048,4132,.,1005,.,.,.,.,714,.,3821,2650,19.91,1770,.,1597,609,695,466,1321,.,281,.,.,.,.,.,.,.,656,.,.,.,1560,27.51,12,.,12,0,.,.,.,.,.,.,0,12,4,1,4,0,0,0,0,3,0,12493,4295,8198,2494,6914,3085,8965,664,1993,368,311,.,1232,2125,558,1683,4208,715,8050,49.98,2913,2479,215,.,187,.,1733,5,746,.,27,396,2517,1090,710,460,99,38,49,39,324,104,9453,361,9092,2923,4161,2369,6288,434,2025,.,426,.,1518,1578,218,1271,775,2836,.,291,14720,17.44,6956,2391,4565,2543,2635,1778,4225,.,1128,653,.,.,.,501,456,1724,3514,259,246,11,1,70,.,176,1,.,.,78,181,127,32,51,26,0,5,1,10,7,8340,22.17,7711,3249,4462,2810,3657,1244,5424,.,1330,262,.,.,1438,700,1124,4120,408,324,42,0,259,17,65,.,25,.,148,260,217,16,104,35,5,6,1,9,15,630,27.49,250,41.11,1640,42.65,3970,31.61,4475,3000,1475,2894,1412,169,2676,.,1402,.,.,.,2113,902,910,4080,17.18,17018,4864,12154,9877,5646,1495,8786,1410,4615,1045,773,389,5430,2591,3599,1636,605,727,303,214,.,351,.,40,.,1,307,1329,787,64,535,60,5,69,13,40,63,.,13.77,8900,17.08,3110,16.39,2200,25.16,4749,375,4374,1383,2281,1085,2871,.,905,.,381,.,574,656,438,1320,.,1486,446,925,.,446,.,115,0,.,.,74,1412,497,398,158,16,6,17,18,338,38,23568,4243,19325,13597,7416,2555,10115,1157,9955,897,994,450,550,1434,770,6489,3620,2293,5126,.,17540,16.35,.,.,37197,7278,29919,12118,15340,9739,14975,4880,12452,1584,2818,488,7887,1270,2343,7395,8998,5021,953,24391,5035,19356,10945,9324,4122,10641,2376,7616,1118,1855,785,.,774,1367,4513,1078,7816,4641,1615,771,.,.,14450,15.47,.,.,66890,12.02,6946685,3453141,3493544,3256255,1788343,1902087,3826125,287447,2164308,234410,271197,163198,5496892,2714239,2782653,1806462,1788343,1902087,3258805,223864,1522603,193499,200206,97915,7278717,5823442
5,AR,5963,4414,1549,720,3079,2164,4686,.,.,736,.,.,.,2132,700,.,2509,.,159,159,159,96,63,127,5,5,17,1,0,0,0,4,296,.,274,.,.,.,219,.,.,.,.,.,.,.,.,.,.,510,48.28,67,67,.,.,.,.,.,67,.,.,18,49,58,2,2,4,0,1,0,0,0,30267,3117,27150,9654,15076,5537,25386,3107,399,570,.,692,.,1155,.,1183,1976,1104,570,19228,2257,649,.,25210,29.01,2781,2499,.,.,1203,.,1296,.,236,2,44,333,2448,2177,346,99,36,7,18,9,17,72,12798,1550,11248,4655,5898,2245,9521,2514,.,.,.,.,.,1321,1220,736,.,3730,3487,11810,19.44,931,931,.,902,29,.,.,92,839,691,164,43,5,3,5,0,8,12,1212,1011,.,.,354,610,1169,.,.,.,.,.,1091,830,65.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1535,.,1435,756,599,.,1401,.,.,.,.,.,1428,1550,34.22,43,43,.,.,0,.,43,.,1,42,31,4,5,0,0,1,0,0,2,2227,.,2140,920,1153,.,1814,.,.,.,.,.,2092,2780,17.07,2773,1313,1460,954,1070,749,2696,.,.,.,.,.,1699,653,3130,59.12,160,160,.,.,.,160,65,95,122,10,5,13,0,4,4,0,2,573,301,.,.,.,.,526,.,.,.,.,.,552,450,45.84,.,.,.,.,.,.,.,.,.,.,.,.,.,.,516,.,.,.,.,.,392,.,.,.,.,.,516,240,19.12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,330,42.08,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,493,.,395,.,.,.,352,.,.,.,.,.,.,.,.,670,17.36,927,.,573,.,.,.,884,.,.,.,.,.,.,.,.,.,.,.,910,41,.,.,11,.,850,2,34,6,7,184,726,629,135,67,17,1,6,22,8,25,730,30.76,3316,924,2392,1249,1358,709,2192,986,.,.,.,.,1444,.,.,.,1054,201,176,.,.,.,.,16,23,160,0,2,42,159,134,51,6,1,0,2,1,2,4,1800,26.48,580,17.19,2939,508,2431,861,1349,729,2339,526,.,.,.,.,.,.,530,.,.,1393,461,447,1,1,8,284,4,163,.,.,57,404,296,107,30,3,0,8,2,5,10,1280,23.21,1070,16.78,2181,747,1434,401,1464,.,1943,.,.,.,.,.,.,594,.,.,781,.,1990,40.17,132,132,.,.,.,.,.,.,.,132,58,74,108,7,4,3,1,3,1,0,5,860,.,716,587,266,.,796,.,.,.,.,.,571,.,.,.,.,.,1370,28.34,89,89,.,.,89,.,34,55,80,3,1,1,0,0,1,1,2,300,12.05,858,.,656,305,483,.,847,.,.,.,.,.,.,292,.,.,.,.,.,1200,39.97,48,48,.,.,.,.,.,48,.,0,6,42,44,1,0,0,0,0,0,1,2,1092,313,779,367,565,.,892,.,.,.,.,.,.,1011,.,26.82,64,64,.,.,64,.,.,.,9,55,43,13,4,2,0,0,1,0,1,1836,.,1790,771,802,.,1702,.,.,.,.,.,675,353,.,.,.,1990,32.66,352,345,.,.,.,.,215,6,130,.,1,11,341,305,8,9,7,1,3,3,4,12,952,.,781,356,384,.,836,.,.,.,.,.,.,.,.,661,430,20.3,1030,.,1007,511,.,.,748,.,.,.,.,.,.,.,.,.,.,.,.,.,550,27.66,35,22,.,.,0,22,13,.,.,.,1,34,31,0,0,0,0,0,1,1,2,6185,1678,4507,763,3597,1825,5103,925,.,.,.,.,.,824,.,372,2734,944,5680,36.82,71,19,11,21,20,.,4,0,15,.,.,7,64,40,16,4,1,0,3,1,5,1,5309,.,5150,1796,2504,1009,4323,665,.,.,.,.,998,574,.,667,.,1905,.,.,2420,16.34,2518,732,1786,945,1273,300,1942,.,.,.,.,.,.,.,.,.,1686,88,72,4,12,30,.,42,.,.,.,23,65,64,12,1,2,0,0,1,3,5,2390,20.11,3259,862,2397,1152,1590,517,2797,.,.,.,.,.,394,526,.,2091,237,215,.,6,96,13,119,.,3,.,40,197,193,18,15,4,0,1,0,3,3,540,25.04,210,33.34,420,30.85,2300,23.03,1866,1277,589,1006,808,.,1646,.,.,.,.,.,1359,.,.,1740,15.66,5562,941,4621,3540,1643,379,4285,829,.,.,.,.,2410,729,1456,318,212,13,93,69,.,137,.,6,.,.,58,260,241,27,22,3,0,1,6,1,17,100,11.88,4880,14.24,690,13.61,1310,19.69,2138,.,2040,481,1167,490,1885,.,.,.,.,.,.,.,.,1320,.,191,113,59,62,51,.,9,.,10,.,15,176,148,23,2,5,0,3,3,0,7,6187,598,5589,3280,2379,528,4646,1229,.,.,.,.,.,435,.,1111,804,411,1782,.,3850,14.43,.,11.23,10809,1400,9409,3234,4286,3289,7084,2983,.,.,.,.,2471,.,595,1469,2747,1515,503,23507,3090,20417,11446,8868,3193,13350,8279,1065,.,.,514,.,.,547,4921,.,3655,10392,1555,724,.,321,17390,12.32,280,11.33,21080,10.45,2990671,1468182,1522489,1380174,786617,823880,2173044,459480,219031,51358,17288,70470,2364639,1148671,1215968,754142,786617,823880,1778678,347379,141909,40171,13605,42897,3017804,2396529
6,CA,106206,64333,41873,19776,53184,33246,54194,3175,6968,37744,.,4093,3599,40250,8882,3248,43264,62290,1552,1552,1552,793,759,575,60,157,469,4,3,16,186,82,9448,3423,6025,2998,5324,1126,4963,564,1957,1685,.,.,3179,.,1697,232,3571,10890,59.99,374,340,0,29,34,.,.,311,.,.,101,273,185,12,65,91,2,0,0,5,14,317976,49705,268271,84497,159958,73521,135004,21350,44234,107714,441,9233,3520,5322,1314,7391,15721,10805,11328,221016,14608,4805,4518,302770,53.18,16718,13561,65,107,5847,188,7714,197,2173,170,257,3078,13640,5276,844,4197,4264,182,61,149,1065,680,88988,17601,71387,34916,39084,14988,22349,13121,29511,21407,418,2182,1323,4202,5847,9380,5782,26257,16321,67590,28.47,4721,4427,125,3832,595,169,0,671,4050,799,432,1866,976,92,27,7,354,168,24691,15525,9166,3136,13154,8401,12111,.,1940,9455,.,807,23459,16220,66.07,931,919,12,919,483,448,292,24,96,370,1,1,104,15,28,17206,1318,15888,5134,8413,3659,10274,343,3117,3173,.,.,16464,23320,51.7,815,785,.,12,534,1,251,17,89,726,295,16,233,191,9,0,7,32,32,46384,4986,41398,24245,18166,3973,13275,1328,23326,6882,.,1436,43979,56840,19.86,28796,11106,17690,10158,13066,5572,9557,592,1396,16270,.,973,14808,9978,32150,71.28,1121,1121,0,.,.,1121,401,720,209,31,66,646,3,1,11,106,48,8769,3266,5503,2464,4324,1981,6552,.,705,1032,.,.,8100,7380,51.86,240,240,240,50,190,143,2,28,40,0,0,4,10,13,7670,5565,2105,819,4301,2550,5488,.,783,1010,.,.,6858,3250,30.32,272,272,272,152,120,148,12,32,36,2,1,25,10,6,5502,2410,3092,1184,2701,1617,2372,.,192,2744,.,.,4567,417,4270,59.68,243,224,19,224,51,192,57,4,15,129,0,1,12,5,20,7944,2531,5413,3041,3377,1526,3501,.,2458,1562,.,.,2493,272,3375,8050,20.92,35838,9917,25921,6893,13978,14967,26330,1172,4425,2842,.,981,.,6873,15491,3865,2056,1946,27298,4989,12,60,8408,0,13551,125,4054,153,935,6212,21086,8265,1679,11378,2760,73,93,739,1060,1251,16960,49.38,44885,13147,31738,16640,17483,10762,21832,5133,12685,3309,.,1737,14733,865,3138,4576,18244,2487,1340,250,527,250,.,76,42,1264,14,64,653,1834,925,316,801,125,10,19,32,173,86,32380,23.28,15210,14.92,67688,13475,54213,22404,32719,12565,24273,7940,25335,7674,.,2293,6657,1527,8401,1681,3823,43571,4931,4886,.,.,.,1348,25,3538,0,20,707,4224,1312,511,2125,451,25,26,103,240,138,19020,36.36,14970,28.03,23498,8879,14619,6408,12731,4359,13431,.,2563,6528,.,544,.,9898,1619,807,7211,1035,21730,48.49,1398,1398,.,.,.,0,.,17,0,1381,562,836,669,42,190,261,9,2,65,77,83,8210,3185,5025,4717,2743,750,3233,.,2589,1930,.,.,4848,.,.,1545,711,.,5750,33.47,452,395,.,57,395,.,238,214,131,15,111,133,17,3,1,22,19,7220,13.77,9796,1476,8320,3214,5145,1437,5749,.,576,2734,.,313,1605,3105,417,.,2200,1118,302,10060,47.75,877,772,.,.,.,26,6,746,0,99,124,753,385,25,119,212,19,2,45,45,25,12505,6185,6320,4083,5918,2504,4991,847,2667,3554,.,.,247,11217,16650,39.62,1130,1033,16,0,993,80,40,1,483,647,309,56,383,242,29,3,4,49,55,15098,1008,14090,5654,6466,2978,10189,.,2566,1450,.,535,8896,2717,476,1479,327,14980,44.74,2054,1787,15,12,120,2,1229,111,558,.,7,155,1899,731,50,764,259,3,7,34,113,93,28272,6796,21476,8356,15247,4669,12703,1391,5460,7579,.,1039,1275,4166,1439,19211,16330,16.86,10649,1312,9337,3435,4990,2224,5387,639,2542,1891,.,.,1153,1200,796,386,3549,800,657,.,7880,37.76,79,17,.,.,.,17,13,44,0,4,11,68,25,3,21,17,0,0,9,0,4,75554,24603,50951,14804,40817,19933,36760,5634,16134,14756,.,2005,5983,11554,2961,10375,29103,4570,36940,59.08,2453,2282,24,35,58,.,1273,5,1009,34,15,625,1828,674,448,548,389,20,12,122,164,76,47202,3631,43571,14903,21041,11258,19428,2800,16172,7281,.,1331,8796,7082,1246,5469,2979,16666,1039,1349,95120,20.43,31575,11697,19878,11821,13514,6240,9952,2426,7222,11146,.,803,440,982,1148,10122,14037,422,273,55,19,188,.,85,55,20,.,141,281,86,25,127,159,2,0,2,10,11,27220,27.94,34584,15529,19055,10183,17135,7266,15534,1852,9294,6685,.,1205,3075,3138,4241,22093,3241,1920,248,695,1805,376,115,1,1,.,977,2264,1073,220,1255,490,21,11,5,48,118,4830,34.82,1330,55.72,6650,47.15,17390,40.71,22788,17298,5490,15383,6436,969,12436,1154,6236,1955,.,926,13602,4196,2251,21990,17.77,66880,19355,47525,35609,24330,6941,23949,4391,20807,14804,.,2692,21595,10059,20055,5774,2903,1158,1463,1683,234,1126,0,94,1,15,1257,4517,1451,356,2402,889,49,38,106,235,248,5270,15.05,36560,20.81,9490,32.19,9480,29.82,17240,3071,14169,5145,8453,3642,5800,1624,5288,3923,.,588,1706,1483,1321,7621,960,386,296,58,112,184,0,24,.,8,.,63,323,99,51,123,77,2,0,6,14,14,123799,20665,103134,69727,43379,10693,32425,5878,64495,17621,.,3026,3504,5429,1348,29849,21387,10414,34468,1369,96850,18.1,8820,15.22,330889,65515,265374,81348,146967,102574,84690,37720,120907,78348,1123,8101,53665,9184,10812,26403,125175,34453,49462,147152,32315,114837,54885,62339,29928,29453,19697,58534,34479,431,4558,1442,2374,6692,21302,6380,44087,34025,6762,8279,1730,6672,100190,16.78,1220,15.15,595760,12.58,39148760,19452161,19696599,18828545,10869105,9451110,14694730,2159291,15220609,5665261,137068,1271801,31109892,15347747,15762145,10789677,10869105,9451110,12630391,1762274,11028917,4757165,114068,817077,39512223,31616808
